code	category
0053847239652	sugary-snacks
0053847239652	milk-chocolates
0053847239652	chocolates
0053859201050	beverages
0053859201050	plant-based-beverages
0053859201050	plant-based-foods-and-beverages
0053859201050	non-alcoholic-beverages
0053859201050	fruit-based-beverages
0053859661106	beverages
0053859661106	fruit-nectars
0053859661106	plant-based-beverages
0053859661106	fruit-juices-and-nectars
0053859661106	plant-based-foods-and-beverages
0053859661106	juices-and-nectars
0053859661106	non-alcoholic-beverages
0053859661106	fruit-based-beverages
0053900000328	syrups
00539210	plant-based-foods-and-beverages
00539210	fruits-and-vegetables-based-foods
00539210	plant-based-foods
00539210	fruit-salads
00539210	fruits-based-foods
00539494	sugary-snacks
00539494	confectioneries
00539494	chocolate-candies
00539494	bonbons
0054100004109	pickled-gherkins
0054100004109	pickled-cucumbers
0054100004109	plant-based-foods-and-beverages
0054100004109	canned-plant-based-foods
0054100004109	canned-vegetables
0054100004109	vegetable-pickles
0054100004109	pickles
0054100004109	canned-foods
0054100004109	gherkins
0054100004109	fruits-and-vegetables-based-foods
0054100004109	vegetables-based-foods
0054100004109	plant-based-foods
0054100004109	plant-based-pickles
0054100375636	meats
0054100375636	canned-meats
0054100375636	canned-foods
0054100375636	prepared-meats
0054152201136	plant-based-foods-and-beverages
0054152201136	canned-plant-based-foods
0054152201136	canned-mushrooms
0054152201136	canned-foods
0054152201136	plant-based-foods
0054152201136	mushrooms-and-their-products
00542784	halloween-foods-and-drinks
00542784	crackers
00542784	salty-snacks
00542784	appetizers
0054300009591	marshmallows
0054300009591	candies
0054300009591	confectioneries
0054300009591	sugary-snacks
0054300090018	marshmallows
0054300090018	candies
0054300090018	confectioneries
0054300090018	sugary-snacks
0054300091114	confectioneries
0054300091114	sugary-snacks
0054300091510	marshmallows
0054300091510	candies
0054300091510	confectioneries
0054300091510	sugary-snacks
0054300091527	marshmallows
0054300091527	candies
0054300091527	confectioneries
0054300091527	sugary-snacks
0054308184412	beverages
0054308184412	sugared-beverages
0054308184412	sodas
0054308184412	carbonated-drinks
0054400000030	sauces
0054400000030	groceries
00544665	sauces
00544665	salad-dressings
00544665	groceries
00544728400118006099	pork
00544728400118006099	meats
0054500101149	hot-dog-sandwiches
0054500101149	sandwiches
0054500101149	meats
00545167	appetizers
00545167	potato-crisps
00545167	plant-based-foods-and-beverages
00545167	cereals-and-potatoes
00545167	salty-snacks
00545167	plant-based-foods
00545167	flavoured-potato-crisps
00545167	crisps
00545167	chips-and-fries
00545785	fermented-milk-products
00545785	sheep-cheeses
00545785	fermented-foods
00545785	feta
00545785	greek-cheeses
00545785	cheeses
00545785	dairies
00546447	fats
0054800010080	rices
0054800010080	plant-based-foods-and-beverages
0054800010080	cereal-grains
0054800010080	cereals-and-potatoes
0054800010080	seeds
0054800010080	cereals-and-their-products
0054800010080	plant-based-foods
0054881013345	beverages
0054881013345	non-alcoholic-beverages
0054881013383	beverages
0054881013383	teas
0054881013383	plant-based-beverages
0054881013383	plant-based-foods-and-beverages
0054881013383	non-alcoholic-beverages
0054881013383	herbal-teas
0054881013383	hot-beverages
00549257	dairies
00549257	milks
00549288	meals
00549288	meals-with-chicken
00549288	refrigerated-meals
00549288	meals-with-meat
00549288	poultry-meals
00549288	refrigerated-foods
00549288	meat-based-products
00549288	microwave-meals
0055000002240	farming-products
0055000002240	bird-eggs
0055000002240	eggs
0055000139045	dried-products-to-be-rehydrated
0055000139045	beverages
0055000139045	dried-products
0055000139045	sugary-snacks
0055000139045	chocolate-powders
0055000139045	chocolates
0055000139045	breakfasts
0055000139045	instant-beverages
0055000139045	cocoa-and-chocolate-powders
0055000139045	non-alcoholic-beverages
0055000139045	hot-beverages
0055000403146	snacks-and-desserts-for-babies
0055000403146	biscuits-for-babies
0055000403146	baby-foods
0055000406321	baby-foods
0055000406529	beverages
0055000406529	sugary-snacks
0055000406529	chocolate-powders
0055000406529	chocolates
0055000406529	breakfasts
0055000406529	instant-beverages
0055000406529	cocoa-and-chocolate-powders
0055000406529	non-alcoholic-beverages
0055000406529	non-sugared-beverages
0055000406529	hot-beverages
0055000681834	ice-cream-tubs
0055000681834	ice-creams
0055000681834	frozen-foods
0055000681834	ice-creams-and-sorbets
0055000681834	frozen-desserts
0055000681834	desserts
0055000681841	desserts
0055000681841	dairies
0055000681841	dairy-desserts
00550895	sauces
00550895	groceries
0055220080059	sauces
0055220080059	groceries
0055270870488	beverages
0055270870488	sugared-beverages
0055270870488	plant-based-beverages
0055270870488	plant-based-foods-and-beverages
0055270870495	beverages
0055270870495	sugared-beverages
0055270870495	plant-based-beverages
0055270870495	plant-based-foods-and-beverages
0055270876046	beverages
0055270876046	coconut-milks
0055270876046	dried-products
0055270876046	dried-fruits
0055270876046	plant-based-beverages
0055270876046	plant-based-foods-and-beverages
0055270876046	plant-milks
0055270876046	plant-based-creams
0055270876046	coconut-based-creams-for-cooking
0055270876046	plant-based-creams-for-cooking
0055270876046	dried-plant-based-foods
0055270876046	fruits-and-vegetables-based-foods
0055270876046	non-alcoholic-beverages
0055270876046	milk-substitute
0055270876046	plant-based-foods
0055270876046	dried-coconut
0055270876046	fruits-based-foods
0055300110003	fresh-milks
0055300110003	dairies
0055300110003	milks
00553193	alcoholic-beverages
00553193	beverages
00553193	wines-from-italy
00553193	wines
0055369903011	plant-based-foods-and-beverages
0055369903011	fruits-and-vegetables-based-foods
0055369903011	desserts
0055369903011	compotes
0055369903011	plant-based-foods
0055369903011	fruits-based-foods
0055369903011	compotes-to-drink
0055415700502	meats
0055415700502	snails
0055415700502	canned-foods
0055415700502	canned-snails
0055415700502	canned-meats
0055480007018	flavored-beers
0055480007018	beverages
0055480007018	alcoholic-beverages
0055480007018	beers
0055480009012	beverages
0055480009012	alcoholic-beverages
0055480009012	beers
0055526081583	simple-syrups
0055526081583	syrups
0055526081583	maple-syrups
0055526081583	sweeteners
0055526092404	pastries
0055526092404	biscuits-and-cakes
0055526092404	waffles
0055526092404	sugary-snacks
0055526105005	simple-syrups
0055526105005	syrups
0055526105005	maple-syrups
0055526105005	sweeteners
0055526216114	fats
0055526312793	sugars
0055526312793	sweeteners
0055526312793	maple-sugars
0055526990014	simple-syrups
0055526990014	syrups
0055526990014	maple-syrups
0055526990014	sweeteners
0055577102459	oat-groats
0055577102459	plant-based-foods-and-beverages
0055577102459	cereals-and-potatoes
0055577102459	cereals-and-their-products
0055577102459	groats
0055577102459	plant-based-foods
0055577102572	cereals-and-potatoes
0055577102572	plant-based-foods
0055577102572	plant-based-foods-and-beverages
0055577102572	cereals-and-their-products
0055577102589	plant-based-foods-and-beverages
0055577102589	cereals-and-potatoes
0055577102589	cereals-and-their-products
0055577102589	breakfast-cereals
0055577102589	breakfasts
0055577102589	plant-based-foods
0055577104095	dessert-mixes
0055577104095	pancake-mixes
0055577104095	cooking-helpers
0055577104699	dessert-mixes
0055577104699	sugary-snacks
0055577104699	cakes
0055577104699	pastry-helpers
0055577104699	cooking-helpers
0055577104699	cake-mixes
0055577104699	biscuits-and-cakes
0055577104989	cakes
0055577104989	sugary-snacks
0055577104989	biscuits-and-cakes
0055577104989	chocolate-cakes
0055577105313	plant-based-foods-and-beverages
0055577105313	flakes
0055577105313	cereals-and-potatoes
0055577105313	cereal-flakes
0055577105313	cereals-and-their-products
0055577105313	breakfast-cereals
0055577105313	breakfasts
0055577105313	mixed-cereal-flakes
0055577105313	plant-based-foods
0055577105313	mueslis
0055577105450	plant-based-foods-and-beverages
0055577105450	flakes
0055577105450	cereals-and-potatoes
0055577105450	cereal-flakes
0055577105450	cereals-and-their-products
0055577105450	breakfast-cereals
0055577105450	breakfasts
0055577105450	mixed-cereal-flakes
0055577105450	mueslis-with-fruits
0055577105450	plant-based-foods
0055577105450	mueslis
0055577105450	mueslis-with-chocolate
0055577105665	plant-based-foods-and-beverages
0055577105665	cereals-and-potatoes
0055577105665	cereals-and-their-products
0055577105665	breakfast-cereals
0055577105665	breakfasts
0055577105665	plant-based-foods
0055577105979	beverages
0055577105979	non-alcoholic-beverages
0055577109632	bars
0055577109632	cereal-bars
0055577109632	sugary-snacks
0055577110201	bars
0055577110201	cereal-bars
0055577110201	sugary-snacks
0055577110218	chocolate-cereal-bars
0055577110218	bars
0055577110218	cereal-bars
0055577110218	sugary-snacks
0055653139706	biscuits
0055653139706	biscuits-and-cakes
0055653139706	sugary-snacks
0055653139706	dry-biscuits
0055653630104	cookies
0055653630104	biscuits
0055653630104	biscuits-and-cakes
0055653630104	sugary-snacks
0055653659204	crackers
0055653659204	salty-snacks
0055653659204	appetizers
0055653670209	crackers
0055653670209	salty-snacks
0055653670209	appetizers
0055653670506	biscuits
0055653670506	biscuits-and-cakes
0055653670506	sugary-snacks
0055653670902	biscuits
0055653670902	biscuits-and-cakes
0055653670902	sugary-snacks
0055653671404	biscuits
0055653671404	biscuits-and-cakes
0055653671404	sugary-snacks
0055656206108	acid-gummy-candies
0055656206108	confectioneries
0055656206108	sugary-snacks
0055656206108	gelified-candies
0055656206108	candies
0055656302046	candies
0055656302046	confectioneries
0055656302046	sugary-snacks
0055686371074	frozen-vegetables
0055686371074	frozen-plant-based-foods
0055686371074	frozen-foods
0055686371074	plant-based-foods-and-beverages
0055686371074	fruits-and-vegetables-based-foods
0055686371074	vegetables-based-foods
0055686371074	plant-based-foods
00557047	beverages
00557047	non-alcoholic-beverages
00557078	beverages
00557078	non-sugared-beverages
00557078	non-alcoholic-beverages
00557108	beverages
00557108	artificially-sweetened-beverages
0055712100142	plant-based-foods-and-beverages
0055712100142	cereals-and-potatoes
0055712100142	cereals-and-their-products
0055712100142	breakfast-cereals
0055712100142	breakfasts
0055712100142	plant-based-foods
0055742348057	sauces
0055742348057	groceries
0055742348057	worcestershire-sauces
0055742356823	sauces
0055742356823	condiments
0055742356823	groceries
0055742356823	soy-sauces
0055742357653	dairies
0055742358902	beverages
0055742358902	sugary-snacks
0055742358902	chocolate-powders
0055742358902	chocolates
0055742358902	breakfasts
0055742358902	instant-beverages
0055742358902	cocoa-and-chocolate-powders
0055742358902	non-alcoholic-beverages
0055742360110	plant-based-foods-and-beverages
0055742360110	canned-plant-based-foods
0055742360110	canned-mushrooms
0055742360110	canned-foods
0055742360110	plant-based-foods
0055742360110	mushrooms-and-their-products
0055742360240	plant-based-foods-and-beverages
0055742360240	canned-plant-based-foods
0055742360240	canned-vegetables
0055742360240	canned-foods
0055742360240	fruits-and-vegetables-based-foods
0055742360240	vegetables-based-foods
0055742360240	plant-based-foods
0055742370348	dried-products
0055742370348	dried-fruits
0055742370348	plant-based-foods-and-beverages
0055742370348	dried-plant-based-foods
0055742370348	fruits-and-vegetables-based-foods
0055742370348	plant-based-foods
0055742370348	fruits-based-foods
0055742374025	plant-based-foods-and-beverages
0055742374025	canned-plant-based-foods
0055742374025	canned-vegetables
0055742374025	canned-foods
0055742374025	fruits-and-vegetables-based-foods
0055742374025	vegetables-based-foods
0055742374025	canned-legumes
0055742374025	plant-based-foods
0055742374025	canned-green-beans
0055742508123	desserts
0055742509427	biscuits
0055742509427	biscuits-and-cakes
0055742509427	sugary-snacks
0055742520774	oat-groats
0055742520774	plant-based-foods-and-beverages
0055742520774	cereals-and-potatoes
0055742520774	cereals-and-their-products
0055742520774	groats
0055742520774	plant-based-foods
0055742521122	beverages
0055742521122	plant-based-beverages
0055742521122	fruit-juices-and-nectars
0055742521122	plant-based-foods-and-beverages
0055742521122	concentrated-multifruit-juices
0055742521122	juices-and-nectars
0055742521122	multifruit-juices
0055742521122	non-alcoholic-beverages
0055742521122	fruit-juices
0055742521122	fruit-based-beverages
0055742521122	concentrated-fruit-juices
0055742521153	canned-peas
0055742521153	plant-based-foods-and-beverages
0055742521153	canned-plant-based-foods
0055742521153	canned-vegetables
0055742521153	canned-foods
0055742521153	fruits-and-vegetables-based-foods
0055742521153	vegetables-based-foods
0055742521153	canned-legumes
0055742521153	plant-based-foods
0055742527520	meals
0055742527520	prepared-lasagne
0055742527520	pasta-dishes
0055742527520	vegetable-lasagne
0055742527520	vegetarian-lasagne
0055742528381	cookies
0055742528381	biscuits
0055742528381	biscuits-and-cakes
0055742528381	sugary-snacks
0055742528428	biscuits
0055742528428	biscuits-and-cakes
0055742528428	sugary-snacks
0055742533545	beverages
0055742533545	plant-based-beverages
0055742533545	fruit-juices-and-nectars
0055742533545	plant-based-foods-and-beverages
0055742533545	lemon-juice
0055742533545	juices-and-nectars
0055742533545	non-alcoholic-beverages
0055742533545	fruit-juices
0055742533545	fruit-based-beverages
0055742535259	appetizers
0055742535259	salty-snacks
0055742535259	chips-and-fries
0055742535259	crisps
0055742536058	plant-based-foods-and-beverages
0055742536058	cereals-and-potatoes
0055742536058	canned-plant-based-foods
0055742536058	canned-vegetables
0055742536058	cereals-and-their-products
0055742536058	plant-based-foods
0055742536058	canned-foods
0055742536058	fruits-and-vegetables-based-foods
0055742536058	vegetables-based-foods
0055742536058	canned-corn
0055742536058	canned-cereals
0055742540246	bars
0055742540246	cereal-bars
0055742540246	sugary-snacks
0055742546880	nuts
0055742546880	plant-based-foods-and-beverages
0055742546880	nuts-and-their-products
0055742546880	roasted-cashew-nuts
0055742546880	plant-based-foods
0055742546880	roasted-nuts
0055828051505	spreads
0055828051505	sweet-spreads
0055828051505	farming-products
0055828051505	honeys
0055828051505	bee-products
0055828051505	breakfasts
0055828051505	sweeteners
0055828910017	spreads
0055828910017	sweet-spreads
0055828910017	farming-products
0055828910017	honeys
0055828910017	bee-products
0055828910017	breakfasts
0055828910017	sweeteners
00558600	sauces
00558600	groceries
00558600	tomato-sauces
00558600	ketchup
0055872025019	semi-skimmed-milks
0055872025019	dairies
0055872025019	milks
0055872045017	beverages
0055872045017	non-alcoholic-beverages
0055872074161	dairies
0055872183184	beverages
0055872183184	sugared-beverages
0055872240573	dairies
0055872240573	milks
0055900005563	meals
0055900005563	soups
00559232	beverages
00559232	non-sugared-beverages
00559232	sugared-beverages
0055991241031	plant-based-foods-and-beverages
0055991241031	cereals-and-potatoes
0055991241031	sliced-breads
0055991241031	breads
0055991241031	plant-based-foods
00560214	olive-tree-products
00560214	plant-based-foods-and-beverages
00560214	vegetable-fats
00560214	fats
00560214	vegetable-oils
00560214	olive-oils
00560214	extra-virgin-olive-oils
00560214	plant-based-foods
00561112	viennoiseries
00561112	brioches
00561112	sugary-snacks
0056200761142	sauces
0056200761142	condiments
0056200761142	groceries
0056200761142	mustards
0056200824861	sauces
0056200824861	condiments
0056200824861	groceries
0056200824861	mustards
0056200926466	sauces
0056200926466	groceries
0056200926466	tomato-sauces
0056200926466	ketchup
0056200951215	sauces
0056200951215	groceries
0056200951215	tomato-sauces
0056200951215	ketchup
0056210252197	frozen-vegetables
0056210252197	frozen-plant-based-foods
0056210252197	frozen-foods
0056210252197	plant-based-foods-and-beverages
0056210252197	vegetables-based-foods
0056210252197	cereals-and-potatoes
0056210252197	fruits-and-vegetables-based-foods
0056210252197	frozen-potatoes
0056210252197	plant-based-foods
0056210261069	frozen-plant-based-foods
0056210261069	frozen-foods
0056210261069	plant-based-foods-and-beverages
0056210261069	frozen-plant-based-foods-mixes
0056210261069	frozen-baked-potatoes
0056210261069	plant-based-foods
00562713	plant-based-foods-and-beverages
00562713	sugary-snacks
00562713	peanut-bars
00562713	bars
00562713	nuts-and-their-products
00562713	nut-bars
00562713	plant-based-foods
0056327011625	beverages
0056327011625	alcoholic-beverages
0056327011625	lagers
0056327011625	beers
0056327073234	beverages
0056327073234	alcoholic-beverages
0056327073234	beers
0056358620193	desserts
00563871	beverages
00563871	non-alcoholic-beverages
00564908	alcoholic-beverages
00564908	beverages
00564908	wines
00564908	wines-from-france
00564939	confectioneries
00564939	sugary-snacks
00564939	jelly-beans
00564939	gelified-candies
00564939	candies
0056573007816	plant-based-foods-and-beverages
0056573007816	cereals-and-potatoes
0056573007816	sliced-breads
0056573007816	breads
0056573007816	plant-based-foods
0056573112015	plant-based-foods-and-beverages
0056573112015	cereals-and-potatoes
0056573112015	sliced-breads
0056573112015	breads
0056573112015	plant-based-foods
0056600782440	confectioneries
0056600782440	sugary-snacks
0056600793217	milk-chocolate-biscuits
0056600793217	spreads
0056600793217	plant-based-spreads
0056600793217	nut-butters
0056600793217	sugary-snacks
0056600793217	plant-based-foods-and-beverages
0056600793217	legumes-and-their-products
0056600793217	peanut-butters
0056600793217	biscuits
0056600793217	nuts-and-their-products
0056600793217	plant-based-foods
0056600793217	oilseed-purees
0056600793217	chocolate-biscuits
0056600793217	legume-butters
0056600793217	biscuits-and-cakes
0056600902053	sweet-spreads
0056600902053	breakfasts
0056600902053	spreads
0056600902053	chocolate-spreads
0056639200007	pies
0056639200007	sweet-pies
0056639200007	sugar-pies
0056639200007	tartlets
0056796004784	baby-foods
0056800000016	yogurts
0056800000016	fermented-milk-products
0056800000016	fermented-foods
0056800000016	dairies
0056800000016	cherry-yogurts
0056800000016	fruit-yogurts
0056800098280	yogurts
0056800098280	fermented-milk-products
0056800098280	fermented-foods
0056800098280	dairies
0056800528015	yogurts
0056800528015	fermented-milk-products
0056800528015	fermented-foods
0056800528015	dairies
0056800528022	yogurts
0056800528022	fermented-milk-products
0056800528022	fermented-foods
0056800528022	dairies
0056800664812	yogurts
0056800664812	fermented-milk-products
0056800664812	fermented-foods
0056800664812	greek-yogurts
0056800664812	dairies
0056800664812	low-fat-yogurts
0056800739022	yogurts
0056800739022	fermented-milk-products
0056800739022	fermented-foods
0056800739022	dairies
0056800739022	cherry-yogurts
0056800739022	fruit-yogurts
0056800868098	yogurts
0056800868098	fermented-milk-products
0056800868098	fermented-foods
0056800868098	dairies
0056800868098	coconut-yogurts
0056800868098	fruit-yogurts
00568364	cocoa-and-chocolate-powders
00568364	cocoa-powders
00568487	groceries
00568487	whole-nutmeg
00568487	plant-based-foods-and-beverages
00568487	nutmeg
00568487	spices
00568487	nutmeg-tree-products
00568487	condiments
00568487	plant-based-foods
00568517	beverages
00568517	coconut-milks
00568517	plant-based-beverages
00568517	plant-based-foods-and-beverages
00568517	plant-milks
00568517	non-alcoholic-beverages
00568517	milk-substitute
00568753	beverages
00568753	non-alcoholic-beverages
0056910104734	beverages
0056910104734	alcoholic-beverages
0056910104734	beers
0056910201167	beverages
0056910201167	alcoholic-beverages
0056910201167	beers
0056918000304	beverages
0056918000304	sugared-beverages
0056918000304	tonic-water
0056918000304	sodas
0056918000304	carbonated-drinks
0056918000533	beverages
0056918000533	waters
0056918000533	non-alcoholic-beverages
0056920023025	yogurts
0056920023025	beverages
0056920023025	fermented-milk-products
0056920023025	fermented-foods
0056920023025	fermented-drinks
0056920023025	dairies
0056920023025	drinkable-yogurts
0056920023025	non-alcoholic-beverages
0056920023025	fermented-milk-drinks
0056920023025	dairy-drinks
0056920052421	yogurts
0056920052421	fermented-milk-products
0056920052421	fermented-foods
0056920052421	dairies
0056920060662	yogurts
0056920060662	fermented-milk-products
0056920060662	vanilla-yogurt
0056920060662	fermented-foods
0056920060662	dairies
0056920466419	yogurts
0056920466419	fermented-milk-products
0056920466419	fermented-foods
0056920466419	dairies
0056951450609	plant-based-foods-and-beverages
0056951450609	cereals-and-potatoes
0056951450609	breads
0056951450609	plant-based-foods
0056951450609	zwieback
0057000000936	sauces
0057000000936	groceries
0057000000936	mayonnaises
0057000001070	beverages
0057000001070	plant-based-beverages
0057000001070	plant-based-foods-and-beverages
0057000001070	vegetable-based-foods-and-beverages
0057000001070	tomatoes-and-tomato-products
0057000001070	vegetable-based-beverages
0057000001070	vegetable-juices
0057000001070	juices-and-nectars
0057000001070	fruits-and-vegetables-based-foods
0057000001070	non-alcoholic-beverages
0057000001070	vegetables-based-foods
0057000001070	plant-based-foods
0057000001070	tomato-juices
0057000002992	sauces
0057000002992	groceries
0057000002992	tomato-sauces
0057000002992	ketchup
0057000013165	sauces
0057000013165	groceries
0057000013165	tomato-sauces
0057000013165	ketchup
0057000015992	sauces
0057000015992	condiments
0057000015992	groceries
0057000015992	mustards
0057000017859	sauces
0057000017859	groceries
0057000037215	sauces
0057000037215	groceries
0057000037215	tomato-sauces
0057000037215	ketchup
0057000037239	sauces
0057000037239	groceries
0057000037239	tomato-sauces
0057000037239	ketchup
0057000243760	sauces
0057000243760	groceries
0057000243760	tomato-sauces
0057000243760	ketchup
0057000330064	sauces
0057000330064	groceries
0057000330064	pasta-sauces
0057000330071	beverages
0057000330071	non-alcoholic-beverages
0057000330125	sauces
0057000330125	groceries
0057000330125	vegetable-sauces
0057000330125	tomato-sauces
0057000330125	cheese-sauces
0057000330125	pasta-sauces
0057000330231	sauces
0057000330231	groceries
0057000330231	meat-based-products
0057000330231	meat-based-sauces
0057000330231	pasta-sauces
0057000613280	sauces
0057000613280	groceries
0057000613280	tomato-sauces
0057000613280	ketchup
0057000712532	sauces
0057000712532	groceries
0057000712532	tomato-sauces
0057000712532	ketchup
00573559	beverages
00573559	sugared-beverages
00573856	dried-mushrooms
00573856	dried-products
00573856	plant-based-foods-and-beverages
00573856	dried-plant-based-foods
00573856	plant-based-foods
00573856	mushrooms-and-their-products
00573894	beverages
00573894	non-sugared-beverages
00573894	sugared-beverages
00573924	sugary-snacks
00573924	chocolate-muffins
00573924	cakes
00573924	pastries
00573924	muffins
00573924	biscuits-and-cakes
00573955	dried-products-to-be-rehydrated
00573955	dessert-mixes
00573955	dried-products
00573955	sugary-snacks
00573955	cakes
00573955	pastry-helpers
00573955	cooking-helpers
00573955	cake-mixes
00573955	biscuits-and-cakes
00574419	biscuits-and-cakes
00574419	sugary-snacks
0057449504828	beverages
0057449504828	non-alcoholic-beverages
0057449504965	beverages
0057449504965	non-sugared-beverages
0057449504965	non-alcoholic-beverages
00574716	beverages
00574716	sugared-beverages
00574822	pastries
00574822	biscuits-and-cakes
00574822	sugary-snacks
0057496007631	bordeaux
0057496007631	beverages
0057496007631	wines-from-france
0057496007631	wines
0057496007631	alcoholic-beverages
0057496522486	beverages
0057496522486	alcoholic-beverages
00575072	beverages
00575072	non-alcoholic-beverages
0057836020641	plant-based-foods-and-beverages
0057836020641	tomatoes-and-tomato-products
0057836020641	tomatoes
0057836020641	fruits-and-vegetables-based-foods
0057836020641	vegetables-based-foods
0057836020641	plant-based-foods
00578561	plant-based-foods-and-beverages
00578561	sugary-snacks
00578561	cakes
00578561	cereals-and-potatoes
00578561	biscuits-and-cakes
00578561	breads
00578561	muffins
00578561	plant-based-foods
00578790	meals
00578790	plant-based-foods-and-beverages
00578790	soups
00578790	fruits-and-vegetables-based-foods
00578790	vegetable-soups
00578790	plant-based-foods
0057961028147	bars
0057961028147	sugary-snacks
00580304	plant-based-foods-and-beverages
00580304	cereals-and-potatoes
00580304	sliced-breads
00580304	breads
00580304	plant-based-foods
00580328	cookies
00580328	biscuits
00580328	biscuits-and-cakes
00580328	sugary-snacks
00580564	brown-sugars
00580564	sweeteners
00580564	sugars
0058084000058	dried-products
0058084000058	dried-fruits
0058084000058	plant-based-foods-and-beverages
0058084000058	dried-apples
0058084000058	dried-plant-based-foods
0058084000058	fruits-and-vegetables-based-foods
0058084000058	plant-based-foods
0058084000058	fruits-based-foods
0058089005010	beverages
0058089005010	non-alcoholic-beverages
0058089005027	beverages
0058089005027	non-alcoholic-beverages
0058089005058	biscuits
0058089005058	biscuits-and-cakes
0058089005058	sugary-snacks
0058089005058	dry-biscuits
0058200005806	farming-products
0058200005806	bird-eggs
0058200005806	eggs
00582131	groceries
00582131	broths
0058220000003	fermented-milk-products
0058220000003	fermented-foods
0058220000003	dairies
0058220000003	creams
0058220000003	sour-creams
0058336003356	dried-products-to-be-rehydrated
0058336003356	pastry-helpers
0058336003356	cooking-helpers
0058336003356	dried-products
0058336173028	pizzas-pies-and-quiches
0058336173028	meals
0058336173028	pizzas
00583657	carrots
00583657	plant-based-foods-and-beverages
00583657	fruits-and-vegetables-based-foods
00583657	vegetables-based-foods
00583657	plant-based-foods
0058400300053	confectioneries
0058400300053	sugary-snacks
0058400300053	gelified-candies
0058400300053	gummy-bears
0058400300053	candies
00584228204318001240	pork
00584228204318001240	meats
0058447374192	fermented-milk-products
0058447374192	fermented-foods
0058447374192	cheeses
0058447374192	dairies
0058447374192	soft-cheeses-with-washed-rind
0058449153061	bars
0058449153061	cereal-bars
0058449153061	sugary-snacks
0058449162063	plant-based-foods-and-beverages
0058449162063	flakes
0058449162063	cereals-and-potatoes
0058449162063	cereal-flakes
0058449162063	cereals-and-their-products
0058449162063	breakfast-cereals
0058449162063	breakfasts
0058449162063	mixed-cereal-flakes
0058449162063	plant-based-foods
0058449162063	mueslis
0058449162063	mueslis-with-chocolate
0058449185055	plant-based-foods-and-beverages
0058449185055	cereals-and-potatoes
0058449185055	cereals-and-their-products
0058449185055	breakfast-cereals
0058449185055	breakfasts
0058449185055	plant-based-foods
0058449410003	toaster-pastries
0058449410003	biscuits
0058449410003	biscuits-and-cakes
0058449410003	sugary-snacks
0058449410096	biscuits
0058449410096	biscuits-and-cakes
0058449410096	sugary-snacks
0058449410140	pastries
0058449410140	biscuits-and-cakes
0058449410140	sugary-snacks
0058449430223	bars
0058449430223	sugary-snacks
0058449602293	plant-based-foods-and-beverages
0058449602293	cereals-and-potatoes
0058449602293	cereals-and-their-products
0058449602293	breakfast-cereals
0058449602293	breakfasts
0058449602293	plant-based-foods
0058449771715	plant-based-foods-and-beverages
0058449771715	cereals-and-potatoes
0058449771715	cereals-and-their-products
0058449771715	breakfast-cereals
0058449771715	breakfasts
0058449771715	plant-based-foods
0058449771807	plant-based-foods-and-beverages
0058449771807	flakes
0058449771807	cereals-and-potatoes
0058449771807	cereal-flakes
0058449771807	cereals-and-their-products
0058449771807	breakfast-cereals
0058449771807	breakfasts
0058449771807	mixed-cereal-flakes
0058449771807	chocolate-cereals
0058449771807	mueslis-with-fruits
0058449771807	plant-based-foods
0058449771807	mueslis
0058449771807	mueslis-with-chocolate
0058449772019	plant-based-foods-and-beverages
0058449772019	flakes
0058449772019	cereals-and-potatoes
0058449772019	cereal-flakes
0058449772019	cereals-and-their-products
0058449772019	breakfast-cereals
0058449772019	breakfasts
0058449772019	mixed-cereal-flakes
0058449772019	plant-based-foods
0058449772019	mueslis
0058449860075	plant-based-foods-and-beverages
0058449860075	cereals-and-potatoes
0058449860075	cereals-and-their-products
0058449860075	breakfast-cereals
0058449860075	breakfasts
0058449860075	chocolate-cereals
0058449860075	plant-based-foods
0058449870241	plant-based-foods-and-beverages
0058449870241	cereals-and-potatoes
0058449870241	cereals-and-their-products
0058449870241	breakfast-cereals
0058449870241	breakfasts
0058449870241	plant-based-foods
0058449890096	plant-based-foods-and-beverages
0058449890096	flakes
0058449890096	cereals-and-potatoes
0058449890096	cereal-flakes
0058449890096	cereals-and-their-products
0058449890096	breakfast-cereals
0058449890096	breakfasts
0058449890096	mixed-cereal-flakes
0058449890096	plant-based-foods
0058449890096	mueslis
0058449890195	cereals-and-potatoes
0058449890195	plant-based-foods
0058449890195	plant-based-foods-and-beverages
0058449890195	cereals-and-their-products
0058496000325	chocolate-covered-peanuts
0058496000325	confectioneries
0058496000325	sugary-snacks
0058496000325	chocolate-candies
0058496000325	chocolates
0058496030438	meals
0058496223083	rices
0058496223083	plant-based-foods-and-beverages
0058496223083	cereal-grains
0058496223083	cereals-and-potatoes
0058496223083	seeds
0058496223083	cereals-and-their-products
0058496223083	plant-based-foods
0058496243715	chocolate-covered-peanuts
0058496243715	sugary-snacks
0058496243715	confectioneries
0058496243715	chocolate-candies
0058496310387	rices
0058496310387	plant-based-foods-and-beverages
0058496310387	cereal-grains
0058496310387	cereals-and-potatoes
0058496310387	seeds
0058496310387	cereals-and-their-products
0058496310387	plant-based-foods
0058496328733	chocolate-bars
0058496328733	confectioneries
0058496328733	chocolate-candies
0058496328733	sugary-snacks
0058496328733	bars
0058496812324	chocolate-covered-peanuts
0058496812324	sugary-snacks
