code	country
2000000021191	netherlands
2000000021191	austria
2000000021192	germany
2000000021192	australia
2000000021193	germany
2000000021193	australia
2000000021194	germany
2000000021194	australia
2000000021196	germany
2000000021196	australia
2000000021198	germany
2000000021198	australia
2000000021199	germany
2000000021199	australia
2000000021200	germany
2000000021200	australia
2000000021201	germany
2000000021201	australia
2000000021202	germany
2000000021202	australia
2000000021203	germany
2000000021203	australia
2000000021205	germany
2000000021205	australia
2000000021206	germany
2000000021206	australia
2000000021207	germany
2000000021207	australia
2000000021208	germany
2000000021208	australia
2000000021209	germany
2000000021209	australia
2000000021210	germany
2000000021210	australia
2000000021211	germany
2000000021211	australia
2000000021212	germany
2000000021229	france
2000000021239	france
2000000021240	france
2000000021248	france
2000000021298	france
2000000021347	france
2000000021383	france
2000000021407	france
2000000021421	france
2000000021424	france
2000000021432	france
2000000021437	spain
2000000021470	france
2000000021502	france
2000000021503	france
2000000021526	france
2000000021540	france
2000000021542	france
2000000021566	france
2000000021614	france
2000000021620	france
2000000021672	france
2000000021697	france
2000000021703	france
2000000021927	france
2000000021930	spain
2000000021931	spain
2000000021958	france
2000000021959	france
2000000021963	france
2000000021970	germany
2000000022062	germany
2000000022077	france
2000000022150	france
2000000022167	france
2000000022171	belgium
2000000022177	france
2000000022323	france
2000000022325	france
2000000022327	france
2000000022328	france
2000000022329	france
2000000022330	france
2000000022333	france
2000000022335	france
2000000022337	france
2000000022339	france
2000000022340	france
2000000022341	france
2000000022343	france
2000000022344	france
2000000022345	france
2000000022346	france
2000000022347	france
2000000022348	france
2000000022509	france
2000000022522	france
2000000022557	france
2000000022610	germany
2000000022827	france
2000000022828	france
2000000022842	spain
2000000022852	belgium
2000000022875	france
2000000022962	france
2000000023442	france
2000000023478	france
2000000023482	france
2000000023483	france
2000000023565	belgium
2000000023643	france
2000000023720	france
2000000023730	spain
2000000023731	spain
2000000023732	spain
2000000023733	spain
2000000023734	spain
2000000023758	france
2000000023959	germany
2000000023990	spain
2000000023992	germany
2000000023992	spain
2000000024059	france
2000000024102	spain
2000000024103	spain
2000000024104	spain
2000000024191	germany
2000000024231	france
2000000024269	france
2000000024270	france
2000000024279	france
2000000024280	france
2000000024442	france
2000000024480	germany
2000000024480	spain
2000000024507	france
2000000024531	france
2000000024551	france
2000000024552	france
2000000024553	france
2000000024604	united-states
2000000024605	united-states
2000000024606	united-states
2000000024607	united-states
2000000024630	france
2000000024637	france
2000000024664	france
2000000024666	france
2000000024688	spain
2000000024689	spain
2000000024712	france
2000000024713	france
2000000024714	spain
2000000024715	france
2000000024716	france
2000000024717	france
2000000024719	spain
2000000024721	france
2000000024892	france
2000000024907	france
2000000024911	france
2000000024941	turkey
2000000024964	france
2000000024993	france
2000000025010	germany
2000000025011	germany
2000000025012	germany
2000000025147	germany
2000000025175	turkey
2000000025228	france
2000000025242	france
2000000025527	france
2000000025528	france
2000000025538	france
2000000025552	france
2000000025570	belgium
2000000025571	belgium
2000000025575	belgium
2000000025576	belgium
2000000025578	belgium
2000000025579	belgium
2000000025580	belgium
2000000025581	belgium
2000000025583	belgium
2000000025584	belgium
2000000025585	belgium
2000000025586	belgium
2000000025587	belgium
2000000025599	france
2000000025631	france
2000000025632	france
2000000025644	germany
2000000025670	germany
2000000025672	germany
2000000025672	italy
2000000025677	germany
2000000025719	hong-kong
2000000025785	france
2000000025868	france
2000000025886	spain
2000000025886	united-states
2000000025906	france
2000000026069	france
2000000026153	france
2000000026316	germany
2000000026446	spain
2000000026483	spain
2000000026485	spain
2000000026486	spain
2000000026525	france
2000000026526	france
2000000026613	peru
2000000026644	senegal
2000000026816	spain
2000000026846	france
2000000026891	france
2000000026916	france
2000000026918	france
2000000026920	france
2000000027019	france
2000000027060	france
2000000027062	france
2000000027063	france
2000000027064	france
2000000027073	france
2000000027169	france
2000000027301	france
2000000027433	spain
2000000027531	france
2000000027532	france
2000000027533	france
2000000027659	france
2000000028040	france
2000000028047	france
2000000028068	france
2000000028133	france
2000000028258	france
2000000028365	tunisia
2000000028573	romania
2000000028573	united-kingdom
2000000028573	hungary
2000000028596	france
2000000028725	united-states
2000000028792	united-states
2000000028812	france
2000000028901	france
2000000028923	france
2000000028937	france
2000000028980	turkey
2000000029018	germany
2000000029019	germany
2000000029054	france
2000000029124	france
2000000029412	switzerland
2000000029454	spain
2000000029472	united-states
2000000029564	spain
2000000029565	spain
2000000029566	spain
2000000029570	france
2000000029585	germany
2000000029623	france
2000000029627	germany
2000000029639	france
2000000029685	france
2000000029892	france
2000000029915	switzerland
2000000029960	germany
2000000030187	united-kingdom
2000000030391	france
2000000030675	portugal
2000000030700	france
2000000030701	france
2000000030713	united-states
2000000030754	france
2000000030969	france
2000000030970	france
2000000030978	france
2000000031100	france
2000000031101	france
2000000031103	france
2000000031129	france
2000000031209	france
2000000031297	switzerland
2000000031515	france
2000000031516	france
2000000031521	france
2000000031623	russia
2000000031751	france
2000000031752	france
2000000031780	france
2000000031811	france
2000000031884	france
2000000032095	france
2000000032118	france
2000000032142	france
2000000032181	germany
2000000032235	france
2000000032318	germany
2000000032350	france
2000000032351	france
2000000032405	france
2000000032518	france
2000000032527	france
2000000032536	france
2000000032563	france
2000000032585	france
2000000032729	portugal
2000000032730	portugal
2000000032731	portugal
2000000032732	portugal
2000000032790	germany
2000000032854	france
2000000032978	france
2000000033102	germany
2000000033155	france
2000000033228	portugal
2000000033280	germany
2000000033325	france
2000000033326	france
2000000033337	france
2000000033345	france
2000000033416	france
2000000033526	france
2000000033609	france
2000000033767	france
2000000033769	france
2000000033803	france
2000000033804	france
2000000033826	france
2000000033832	russia
2000000033924	france
2000000034032	germany
2000000034033	germany
2000000034040	russia
2000000034041	russia
2000000034069	france
2000000034070	france
2000000034071	france
2000000034104	france
2000000034105	france
2000000034106	france
2000000034236	france
2000000034262	france
2000000034377	france
2000000034378	france
2000000034395	france
2000000034418	spain
2000000034432	france
2000000034435	france
2000000034474	germany
2000000034499	france
2000000034588	france
2000000034589	france
2000000034601	france
2000000034604	france
2000000034608	france
2000000034616	germany
2000000034747	france
2000000034747	united-kingdom
2000000034748	france
2000000034748	united-kingdom
2000000034754	france
2000000034754	united-kingdom
2000000034780	france
2000000034780	united-kingdom
2000000034806	france
2000000034811	france
2000000034812	france
2000000034911	france
2000000034949	france
2000000034991	france
2000000034992	france
2000000035054	france
2000000035056	france
2000000035057	france
2000000035084	france
2000000035147	france
2000000035266	france
2000000035270	france
2000000035286	france
2000000035288	france
2000000035290	france
2000000035292	france
2000000035300	france
2000000035302	france
2000000035312	france
2000000035324	france
2000000035326	france
2000000035344	france
2000000035518	france
2000000035534	france
2000000035637	france
2000000035638	france
2000000035667	french-polynesia
2000000035752	france
2000000035787	france
2000000035795	france
2000000035797	france
2000000035799	france
2000000035799	united-kingdom
2000000035803	france
2000000035803	united-kingdom
2000000035805	france
2000000035805	united-kingdom
2000000035807	france
2000000035824	france
2000000035917	france
2000000035984	france
2000000035986	france
2000000035998	france
2000000036014	france
2000000036015	france
2000000036019	france
2000000036023	france
2000000036024	france
2000000036025	france
2000000036026	france
2000000036030	france
2000000036031	france
2000000036032	france
2000000036036	france
2000000036037	france
2000000036038	france
2000000036039	france
2000000036040	france
2000000036041	france
2000000036042	france
2000000036046	france
2000000036051	france
2000000036053	france
2000000036202	germany
2000000036204	france
2000000036242	france
2000000036411	germany
2000000036472	germany
2000000036533	france
2000000036658	france
2000000036673	soviet-union
2000000036673	russia
2000000036687	france
2000000036894	russia
2000000036895	france
2000000036939	france
2000000037071	france
2000000037073	france
2000000037076	france
2000000037099	germany
2000000037100	germany
2000000037124	france
2000000037165	france
2000000037203	france
2000000037299	russia
2000000037300	russia
2000000037302	france
2000000037406	france
2000000037508	germany
2000000037576	france
2000000037652	france
2000000037653	france
2000000037663	germany
2000000037664	germany
2000000037744	netherlands
2000000037986	france
2000000038026	france
2000000038096	russia
2000000038263	italy
2000000038286	russia
2000000038363	france
2000000038524	germany
2000000038530	france
2000000038566	switzerland
2000000038596	france
2000000038709	switzerland
2000000038827	brazil
2000000039129	france
2000000039232	canada
2000000039235	france
2000000039344	france
2000000039416	france
2000000039522	spain
2000000039523	spain
2000000039566	france
2000000039606	france
2000000039748	france
2000000039770	france
2000000039772	france
2000000039801	china
2000000039805	france
2000000039841	france
2000000039844	france
2000000039883	united-arab-emirates
2000000039896	france
2000000039900	france
2000000039939	france
2000000039987	russia
2000000040011	france
2000000040078	colombia
2000000040078	czech-republic
2000000040078	ukraine
2000000040085	soviet-union
2000000040085	russia
2000000040109	france
2000000040410	france
2000000040546	france
2000000040676	czech-republic
2000000040815	france
2000000041071	spain
2000000041075	spain
2000000041100	france
2000000041188	france
2000000041278	france
2000000041287	france
2000000041390	france
2000000041621	spain
2000000041639	france
2000000041658	france
2000000041723	france
2000000041829	france
2000000041830	france
2000000041840	france
2000000041841	france
2000000041899	france
2000000041984	world
2000000042035	france
2000000042296	france
2000000042305	france
2000000042307	portugal
2000000042586	france
2000000042658	france
2000000042723	france
2000000042860	spain
2000000042864	spain
2000000042866	spain
2000000042867	spain
2000000042868	spain
2000000042869	spain
2000000042876	germany
2000000042956	france
2000000043043	france
2000000043065	france
2000000043066	france
2000000043075	france
2000000043078	france
2000000043082	france
2000000043083	france
2000000043317	france
2000000043414	germany
2000000043478	turkey
2000000043514	france
2000000043520	france
2000000043521	france
2000000043541	france
2000000043574	spain
2000000043575	spain
2000000043576	spain
2000000043578	spain
2000000043579	spain
2000000043720	france
2000000043758	france
2000000043760	france
2000000043894	france
2000000043899	germany
2000000044024	germany
2000000044043	cuba
2000000044046	cuba
2000000044054	cuba
2000000044055	cuba
2000000044196	france
2000000044197	france
2000000044251	france
2000000044252	france
2000000044257	france
2000000044300	france
2000000044307	belgium
2000000044309	france
2000000044312	france
2000000044392	france
2000000044643	france
2000000044691	france
2000000044828	canada
2000000044887	france
2000000044941	belgium
2000000044977	france
2000000044992	france
2000000044993	france
2000000045030	germany
2000000045033	france
2000000045034	france
2000000045037	germany
2000000045161	france
2000000045230	france
2000000045251	france
2000000045380	france
2000000045389	france
2000000045394	germany
2000000045400	france
2000000045405	chile
2000000045405	france
2000000045415	saudi-arabia
2000000045416	saudi-arabia
2000000045489	saudi-arabia
2000000045558	france
2000000045561	france
2000000045605	france
2000000045719	france
2000000045735	france
2000000045785	france
2000000045787	france
2000000045788	france
2000000045789	france
2000000045795	france
2000000045796	france
2000000046066	france
2000000046387	france
2000000046451	france
2000000046562	france
2000000046610	france
2000000046692	saudi-arabia
2000000046696	saudi-arabia
2000000047036	france
2000000047064	france
2000000047065	france
2000000047066	france
2000000047067	france
2000000047070	france
2000000047097	france
2000000047183	madagascar
2000000047215	russia
2000000047265	portugal
2000000047321	france
2000000047352	madagascar
2000000047682	france
2000000047793	france
2000000047857	france
2000000047878	italy
2000000047899	germany
2000000047914	germany
2000000047983	france
2000000048029	spain
2000000048047	france
2000000048051	france
2000000048052	france
2000000048086	france
2000000048666	france
2000000048766	france
2000000048834	italy
2000000048836	italy
2000000048840	italy
2000000048859	italy
2000000048860	italy
2000000048861	italy
2000000048862	italy
2000000049018	italy
2000000049019	italy
2000000049023	italy
2000000049024	italy
2000000049026	italy
2000000049028	italy
2000000049093	france
2000000049097	italy
2000000049152	netherlands
2000000049155	italy
2000000049157	italy
2000000049257	france
2000000049286	france
2000000049308	spain
2000000049309	spain
2000000049310	spain
2000000049368	italy
2000000049516	france
2000000049533	italy
2000000049534	france
2000000049540	france
2000000049541	france
2000000049556	france
2000000049632	france
2000000049635	france
2000000049636	france
2000000049663	france
2000000049759	france
2000000049775	italy
2000000049792	italy
2000000049803	spain
2000000049804	spain
2000000049840	france
2000000049846	france
2000000049862	france
2000000049886	france
2000000049933	france
2000000050096	italy
2000000050098	italy
2000000050099	italy
2000000050100	italy
2000000050103	italy
2000000050104	italy
2000000050105	italy
2000000050192	france
2000000050300	france
2000000050331	france
2000000050415	france
2000000050556	france
2000000050686	italy
2000000050687	italy
2000000050688	italy
2000000050690	italy
2000000050691	italy
2000000050692	italy
2000000050733	france
2000000050788	france
2000000050809	france
2000000050834	france
2000000050846	france
2000000050854	france
2000000050856	united-states
2000000050916	france
2000000051055	france
2000000051056	france
2000000051062	france
2000000051134	france
2000000051541	france
2000000051644	italy
2000000051646	italy
2000000051652	italy
2000000051676	france
2000000051881	france
2000000051963	france
2000000052047	france
2000000052211	france
2000000052240	italy
2000000052433	france
2000000052703	france
2000000052709	italy
2000000052711	italy
2000000052720	italy
2000000052724	italy
2000000052725	italy
2000000052727	italy
2000000052730	italy
2000000052734	italy
2000000052738	italy
2000000052740	italy
2000000052788	france
2000000053032	france
2000000053071	france
2000000053072	france
2000000053073	france
2000000053223	france
2000000053288	france
2000000053310	italy
2000000053311	italy
2000000053334	italy
2000000053336	italy
2000000053338	italy
2000000053339	italy
2000000053346	italy
2000000053347	italy
2000000053348	italy
2000000053349	italy
2000000053350	italy
2000000053351	italy
2000000053352	italy
2000000053353	italy
2000000053363	france
2000000053391	italy
2000000053392	italy
2000000053393	italy
2000000053394	italy
2000000053396	italy
2000000053398	italy
2000000053399	italy
2000000053401	italy
2000000053402	italy
2000000053403	italy
2000000053404	italy
2000000053407	italy
2000000053408	italy
2000000053409	italy
2000000053459	france
2000000053461	france
2000000053463	france
2000000053520	italy
2000000053524	italy
2000000053806	hong-kong
2000000053806	macau
2000000053813	hong-kong
2000000053858	italy
2000000053859	italy
2000000053983	france
2000000053986	france
2000000053987	france
2000000053989	france
2000000054297	italy
2000000054404	russia
2000000054444	france
2000000054446	france
2000000054448	france
2000000054449	france
2000000054473	france
2000000054599	france
2000000054677	france
2000000054792	france
2000000055107	france
2000000055145	france
2000000055207	france
2000000055372	france
2000000055402	sweden
2000000055415	france
2000000055631	france
2000000055698	germany
2000000055699	germany
2000000055701	germany
2000000055702	germany
2000000055808	france
2000000055809	france
2000000055811	france
2000000055812	france
2000000055815	france
2000000055816	france
2000000056077	spain
2000000056723	france
2000000057103	germany
2000000057103	spain
2000000057241	france
2000000057275	hungary
2000000057348	france
2000000057541	france
2000000057542	france
2000000057612	france
2000000057623	france
2000000057849	france
2000000057945	france
2000000057968	france
2000000057998	france
2000000058174	belgium
2000000058174	united-kingdom
2000000058174	denmark
2000000058174	sweden
2000000058174	germany
2000000058174	malaysia
2000000058174	france
2000000058174	netherlands
2000000058174	norway
2000000058286	france
2000000058327	france
2000000058479	france
2000000058480	france
2000000058566	france
2000000058651	france
2000000058741	france
2000000058745	france
2000000058749	france
2000000058789	france
2000000058842	france
2000000058866	france
2000000059169	france
2000000059414	germany
2000000059418	germany
2000000059693	france
2000000059772	france
2000000059816	germany
2000000059820	germany
2000000059821	germany
2000000059824	germany
2000000059825	germany
2000000059826	germany
2000000059827	germany
2000000059839	france
2000000060294	france
2000000060404	italy
2000000060556	united-kingdom
2000000060559	united-kingdom
2000000060560	italy
2000000060561	united-kingdom
2000000060708	france
2000000060818	france
2000000061372	italy
2000000061373	italy
2000000061376	italy
2000000061597	italy
2000000061807	france
2000000061820	italy
2000000061996	france
2000000062062	belgium
2000000062585	france
2000000062669	italy
2000000063044	france
2000000063185	france
2000000063312	italy
2000000063338	italy
2000000063341	italy
2000000063342	italy
2000000063343	italy
2000000063345	italy
2000000063352	italy
2000000063431	italy
2000000063517	france
2000000063519	france
2000000063520	france
2000000063521	france
2000000063522	france
2000000063575	spain
2000000063576	spain
2000000063577	spain
2000000064035	italy
2000000064050	france
2000000064216	india
2000000064274	france
2000000064658	italy
2000000064659	italy
2000000064660	italy
2000000064663	italy
2000000064674	italy
2000000064724	italy
2000000064725	italy
2000000065026	italy
2000000065027	italy
2000000065771	germany
2000000066021	france
2000000066035	france
2000000066037	france
2000000066044	france
2000000066094	france
2000000066244	france
2000000066246	france
2000000066247	france
2000000066395	canada
2000000066478	france
2000000066516	france
2000000066600	belgium
2000000067128	united-kingdom
2000000067468	france
2000000067583	france
2000000067748	france
2000000067991	spain
2000000067996	france
2000000068067	france
2000000068068	france
2000000068069	france
2000000068070	france
2000000068172	france
2000000068196	united-kingdom
2000000068415	italy
2000000068416	italy
2000000068418	italy
2000000069092	france
2000000069093	france
2000000069098	france
2000000069099	france
2000000069100	france
2000000069101	france
2000000069102	france
2000000069103	france
2000000069104	france
2000000069105	france
2000000069106	france
2000000069107	france
2000000069108	france
2000000069109	france
2000000069126	france
2000000069127	france
2000000069128	france
2000000069129	france
2000000069130	france
2000000069132	france
2000000069133	france
2000000069134	france
2000000069135	france
2000000069136	france
2000000069137	france
2000000069138	france
2000000069139	france
2000000069140	france
2000000069141	france
2000000069142	france
2000000069143	france
2000000069469	france
2000000069473	france
2000000069484	france
2000000069706	france
2000000069722	france
2000000069970	france
2000000070113	france
2000000070124	france
2000000070131	france
2000000070135	france
2000000070314	france
2000000070405	france
2000000070413	france
2000000070543	france
2000000070690	france
2000000070818	france
2000000071561	france
2000000071564	france
2000000071565	france
2000000072128	france
2000000072206	france
2000000072358	france
2000000072398	france
2000000072518	france
2000000072629	france
2000000072824	mexico
2000000072989	france
2000000073246	france
2000000073277	mexico
2000000073393	mexico
2000000073542	france
2000000073727	mexico
2000000073986	hungary
2000000074032	mexico
2000000074243	mexico
2000000074256	mexico
2000000074578	france
2000000074609	france
2000000074618	france
2000000074621	france
2000000074626	france
2000000074628	france
2000000074631	france
2000000074660	france
2000000074663	france
2000000074753	france
2000000074754	france
2000000074755	france
2000000074757	france
2000000074760	france
2000000074829	france
2000000074915	france
2000000075192	france
2000000076890	belgium
2000000077027	france
2000000077522	italy
2000000077556	italy
2000000077558	italy
2000000077561	italy
2000000077562	italy
2000000077618	france
2000000077657	france
2000000077804	france
2000000078028	france
2000000078030	france
2000000078032	france
2000000078033	france
2000000078106	france
2000000078110	italy
2000000078111	italy
2000000078114	italy
2000000078192	france
2000000078237	ireland
2000000078385	france
2000000078464	france
2000000078500	france
2000000078537	mexico
2000000078537	spain
2000000078537	united-states
2000000079024	spain
2000000079025	spain
2000000079028	spain
2000000079330	italy
2000000079333	italy
2000000079338	italy
2000000079339	italy
2000000079340	italy
2000000079341	italy
2000000079797	germany
2000000079809	belgium
2000000079810	belgium
2000000079822	belgium
2000000079919	russia
2000000079926	italy
2000000079930	italy
2000000080048	italy
2000000080148	france
2000000080205	france
2000000080249	italy
2000000080517	italy
2000000080686	canada
2000000080730	france
2000000080735	belgium
2000000081166	south-africa
2000000081376	south-africa
2000000081499	france
2000000081689	mexico
2000000082083	france
2000000082086	france
2000000082088	france
2000000082089	france
2000000082209	spain
2000000082210	spain
2000000082211	spain
2000000082212	spain
2000000082213	spain
2000000082366	france
2000000082657	mexico
2000000082724	france
2000000082730	south-africa
2000000082730	france
2000000083113	mexico
2000000083202	mexico
2000000083450	italy
2000000083518	france
2000000083565	france
2000000083584	italy
2000000083586	italy
2000000083588	italy
2000000083595	mexico
2000000083793	france
2000000084586	european-union
2000000093215	france
2000000100388	france
2000000102009	france
2000000102191	france
2000000102252	france
2000000103600	france
2000000104027	france
2000000106786	france
2000000108933	france
2000000109879	france
2000000111728	france
2000000117157	france
2000000119076	france
2000000120614	france
2000000123226	france
2000000123714	france
2000000128856	france
2000000131177	french-guiana
2000000134765	france
2000000148151	france
2000000148595	france
2000000153070	france
2000000165707	france
2000000187624	france
2000000189284	france
2000000196091	france
2000000198484	france
2000000200941	france
2000000205397	france
2000000215105	france
2000000220536	france
2000000228464	south-korea
2000000228655	france
2000000228662	france
2000000228723	france
2000000228792	france
2000000229966	france
2000000229973	france
2000000230290	france
2000000230399	france
2000000230405	france
2000000230436	france
2000000235592	france
2000000238524	france
2000000240954	france
2000000248172	france
2000000248776	france
2000000261256	france
2000000262307	france
2000000262338	france
2000000280233	france
2000000280257	france
2000000280288	france
2000000282671	france
2000000339658	france
2000000343143	france
2000000346526	france
2000000349657	france
2000000349831	france
2000000555096	france
2000000581156	france
2000000594378	france
2000000641699	france
2000000643861	france
2000000650524	france
2000000690544	france
2000000728353	france
2000000781471	france
2000000900025	france
2000000900162	france
2000000900292	france
2000000901084	france
2000000901169	france
2000000902715	france
2000000903330	france
2000000904610	france
2000000904955	france
2000000908694	france
2000000909622	france
2000000916019	france
2000000919522	france
2000000971889	france
2000001047651	france
2000001069974	france
2000001466551	belgium
2000001508213	france
2000001565476	france
2000001584446	france
2000001614488	france
2000001668511	france
2000001710661	france
2000001721483	france
2000002021841	france
2000002458852	france
2000002619901	france
2000002850014	france
2000002850861	french-guiana
2000002851622	france
2000002852056	france
2000002852230	france
2000002852650	france
2000002854920	france
2000002891796	france
2000002892120	france
2000003080267	france
2000003295081	france
2000005164811	france
2000005273117	france
2000005351013	france
2000005661259	france
20000066	germany
20000066	france
2000008012089	france
2000008014489	france
2000010910540	france
20000165	germany
20000233	germany
20000233	france
20000233	spain
2000025697559	france
20000288	germany
20000295	germany
20000295	france
20000356	germany
20000356	france
20000394	france
20000394	austria
20000400	france
20000400	austria
2000040300120	france
2000040300540	france
20000554	france
20000613	france
20000639	germany
20000639	france
20000646	germany
20000646	france
20000653	germany
20000653	france
20000660	germany
20000660	france
20000684	germany
20000684	france
20000691	germany
20000691	france
2000070100332	france
20000707	germany
2000070800157	france
2000070800164	france
20000714	france
2000071612100	france
20000776	france
20000790	germany
20000790	france
20000837	france
20000882	france
2000091001052	france
2000091006309	france
2000091009164	france
2000091009287	france
2000091009294	france
2000091010191	france
2000091013598	france
2000091013604	france
2000091013628	france
2000091019576	france
2000091020497	france
2000091021517	france
2000091024204	france
2000091026123	france
2000091026130	france
2000091026147	france
2000091026161	france
2000091026178	france
2000091026185	france
2000091026192	france
2000091026208	france
2000091030922	france
2000091031172	france
20001049	france
20001056	france
20001087	france
20001087	spain
20001094	germany
20001094	france
20001100	france
20001148	france
20001216	france
20001223	switzerland
20001223	france
20001223	spain
2000124144954	sweden
20001261	france
2000126100002	germany
20001308	germany
20001308	france
20001308	sweden
2000140710010	russia
20001483	germany
20001483	france
20001483	sweden
20001506	germany
20001650	france
20001650	sweden
20001674	germany
20001678	germany
20001698	belgium
20001698	germany
20001698	france
20001742	france
20001742	united-states
2000176600002	germany
2000177770001	germany
20001797	france
20001810	france
20001827	france
20001865	france
20001865	united-kingdom
20001872	france
20001889	france
20001902	germany
20001902	united-states
20001926	france
20001926	united-kingdom
20001933	germany
20001940	germany
20001940	france
20001957	germany
20002053	france
20002077	germany
20002084	germany
20002114	germany
20002114	france
20002145	italy
20002183	germany
20002183	switzerland
20002183	france
20002183	sweden
20002190	france
20002251	germany
20002268	france
2000228316622	latvia
2000228316639	lithuania
2000228316639	latvia
2000228316639	bulgaria
2000228316639	estonia
20002336	germany
20002398	france
20002589	france
20002589	sweden
20002619	spain
20002640	switzerland
20002783	germany
20002879	france
20002879	united-kingdom
20002916	germany
20002930	france
20002961	france
20002985	hungary
20003005	germany
20003012	germany
20003036	france
20003050	france
20003142	germany
20003142	switzerland
20003142	france
20003166	germany
20003166	france
20003166	spain
20003180	france
20003197	france
20003234	germany
20003234	france
20003234	italy
20003258	switzerland
20003258	germany
20003333	germany
20003333	france
20003371	germany
20003371	france
20003395	france
20003401	france
20003418	france
20003425	ireland
20003432	germany
20003432	france
20003463	germany
20003463	france
20003463	united-kingdom
20003463	romania
20003470	germany
20003470	switzerland
20003470	france
20003500	france
20003517	france
20003548	germany
20003548	france
20003548	portugal
20003548	spain
20003555	germany
20003555	italy
20003739	france
2000381660372	france
20003838	united-kingdom
20003937	germany
20003937	france
20003944	france
20003968	france
20003968	united-states
20003999	germany
20003999	france
20004002	germany
20004019	germany
20004019	france
20004064	germany
20004064	france
20004071	france
20004088	germany
20004088	france
20004095	germany
20004095	france
20004095	netherlands
20004101	germany
20004101	france
20004101	portugal
20004125	germany
20004125	switzerland
20004125	france
20004132	germany
20004132	france
2000416032860	france
20004162	switzerland
20004194	germany
20004194	france
20004217	france
20004217	united-states
20004248	france
20004255	germany
20004279	germany
20004279	france
20004286	belgium
20004286	france
20004293	france
20004293	united-states
20004330	germany
20004330	france
20004330	spain
20004330	united-states
20004347	france
20004354	germany
20004354	switzerland
20004354	france
20004361	germany
20004361	france
20004361	united-states
20004392	germany
20004392	france
20004408	germany
20004408	switzerland
20004408	france
20004408	spain
20004415	germany
20004415	spain
20004491	france
20004491	italy
20004552	france
20004552	united-kingdom
2000485004935	france
2000491211006	germany
20005009	france
20005016	france
20005023	germany
20005160	austria
20005320	germany
20005382	france
20005383	france
20005436	france
20005443	france
20005535	germany
20005535	france
20005542	germany
20005542	france
20005559	france
20005566	france
20005573	germany
20005573	france
20005672	germany
20005672	france
20005689	france
20005702	belgium
20005702	france
20005719	france
20005719	portugal
20005719	spain
20005733	germany
20005733	france
20005733	netherlands
20005733	spain
20005771	france
20005788	france
20005795	france
20005818	france
20005825	france
20005832	germany
20005832	france
20005832	portugal
20005832	spain
20005924	germany
20005924	france
2000596985000	germany
20006006	france
20006006	spain
20006105	germany
20006105	france
20006136	france
20006150	italy
20006150	united-kingdom
20006150	denmark
20006150	sweden
20006150	germany
20006150	portugal
20006150	spain
20006150	finland
20006174	germany
20006174	france
20006228	france
20006273	france
20006303	france
20006303	morocco
20006358	germany
20006358	france
20006365	germany
20006419	belgium
20006419	germany
20006419	france
20006570	france
20006723	france
20006761	france
20006785	france
20006888	france
20006938	france
20006969	france
2000700062269	france
20007171	france
20007294	france
20007386	france
20007447	france
20007652	france
20007676	france
20007687	france
20007937	france
20007973	germany
20007973	france
20007997	france
20008017	france
20008024	germany
20008024	france
20008086	france
20008116	germany
20008116	france
20008116	sweden
20008185	germany
20008512	france
20008550	france
20008574	france
20008611	france
20008697	france
20008727	france
20008826	germany
20008895	germany
20008895	france
20009106	france
20009250	france
20009373	france
20009595	france
20009601	france
20009670	united-kingdom
20009687	france
20009717	france
20009724	france
20009816	germany
20009816	france
20009830	france
20009847	united-kingdom
20009847	sweden
20009878	united-kingdom
20009885	germany
20009885	france
2000989082118	france
2000989110330	france
2001	reunion
20010133	france
20010300	united-kingdom
20010300	sweden
20010373	france
2001050702737	france
20010522	germany
20010700	united-kingdom
20010729	france
2001079805761	france
20010850	france
2001085106227	france
2001085106234	france
2001085109051	france
2001105009996	france
2001111060004	france
2001111060035	france
20011192	france
20011314	germany
20011703	south-africa
20011826	germany
2001205705521	france
20012106	france
20012151	germany
20012151	france
20012151	portugal
20012168	france
20012168	netherlands
20012168	spain
20012205	germany
20012212	france
20012274	france
20012304	germany
20012328	germany
20012328	france
20012335	germany
20012335	france
20012540	germany
20012588	germany
20012595	germany
20012595	france
20012663	france
20012700	france
20012816	france
20012823	germany
20012878	germany
20012878	france
20012946	germany
20012946	france
20013127	germany
20013127	france
20013134	germany
20013233	belgium
20013233	france
20013363	france
20013509	germany
20013509	france
20013523	germany
20013523	france
20013547	germany
20013578	germany
20013578	france
20013585	france
20013592	germany
20013592	france
20013615	france
20013615	united-kingdom
20013639	germany
20013851	germany
20013851	france
20014094	france
20014209	france
20014230	france
20014254	germany
20014339	france
20014384	france
20014384	spain
20014391	france
20014438	france
20014476	france
20014834	france
20014919	spain
20014926	france
20015145	france
20015190	spain
20015374	france
20015442	france
20015480	france
20015619	france
20015633	belgium
20015664	bulgaria
20015770	france
20015832	belgium
20015893	france
20016050	france
2001609599009	germany
2001609601009	germany
2001609604000	germany
2001609657037	germany
2001609787000	germany
20016555	france
20016579	italy
20016951	france
20017002	france
20017552	united-kingdom
20017668	france
20017668	spain
20017675	france
20017682	spain
20017743	united-kingdom
20018115	germany
20018171	france
20018528	france
20018917	france
20019754	france
20019907	germany
20019907	france
20020002	portugal
20020026	portugal
20020095	france
20020095	united-kingdom
20020125	france
20020224	france
20020231	france
20020361	france
20020378	france
20020385	france
20020392	france
20020408	france
20020415	france
20020422	france
20020460	france
20020491	france
20020507	portugal
